MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.manufacturer.com/product/12-4-so,,,,,,12-4 SO,Industrial Supplies,General Hardware,Maintenance Products,12-4 SO,12-4 SO,12-4 SO Cord (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Industrial Manufacturer,Industrial Manufacturer,Industrial Manufacturer,Industrial Manufacturer®,12-4 SO,,Industrial Supplies > Maintenance,Industrial Manufacturer 12-4 SO 12-4 SO Cord (Linear Foot),12-4 SO CORD (LINEAR FOOT),12-4 SO Cord (Linear Foot),Industrial Manufacturer 12-4 SO - 12-4 SO Cord (Linear Foot). Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,12-4 SO Cord (Linear Foot),"Industrial Manufacturer 12-4 SO provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Industrial Manufacturer quality construction,Model / Part Number: 12-4 SO,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Industrial Manufacturer 12-4 SO,Manufacturer,Industrial Manufacturer,,Part Number,12-4 SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,INDUSTRIALMANUFACTURER_12-4_SO.jpg,,,,,,,,,INDUSTRIALMANUFACTURER_12-4_SO_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/96263-46-06,,,,,,96263-46-06,Industrial Supplies,General Hardware,Maintenance Products,96263-46-06,96263-46-06,96263-46-06 CAT5E Wire (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Woods Wire Southwire (7579),Woods Wire Southwire,Woods Wire Southwire,Woods Wire Southwire®,96263-46-06,,Industrial Supplies > Maintenance,Woods Wire Southwire 96263-46-06 96263-46-06 CAT5E Wire (Linear Foot),96263-46-06 CAT5E WIRE (LINEAR FOOT),96263-46-06 CAT5E Wire (Linear Foot),Woods Wire Southwire 96263-46-06 - 96263-46-06 CAT5E Wire (Linear Foot). Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,96263-46-06 CAT5E Wire (Linear Foot),"Woods Wire Southwire 96263-46-06 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Woods Wire Southwire quality construction,Model / Part Number: 96263-46-06,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Woods Wire Southwire 96263-46-06,Manufacturer,Woods Wire Southwire,,Part Number,96263-46-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,WOODSWIRESOUTHWIRE_96263-46-06.jpg,,,,,,,,,WOODSWIRESOUTHWIRE_96263-46-06_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.southwire.com/product/r50003-id,https://www.southwire.com/documents/r50003-id-datasheet.pdf,,,,,R50003-ID,Industrial Supplies,General Hardware,Maintenance Products,R50003-ID,R50003-ID,16-2 Stranded Wire CL3 500' (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603),Southwire/g Turner,Southwire/g Turner,Southwire/g Turner®,R50003-ID,,Industrial Supplies > Maintenance,Southwire/g Turner R50003-ID 16-2 Stranded Wire CL3 500' (Linear Foot),16-2 STRANDED WIRE CL3 500' (LINEAR FOOT),16-2 Stranded Wire CL3 500' (Linear Foot),Southwire/g Turner R50003-ID - 16-2 Stranded Wire CL3 500' (Linear Foot). Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,16-2 Stranded Wire CL3 500' (Linear Foot),"Southwire/g Turner R50003-ID provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Southwire/g Turner quality construction,Model / Part Number: R50003-ID,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Southwire/g Turner R50003-ID,Manufacturer,Southwire/g Turner,,Part Number,R50003-ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,SOUTHWIREGTURNER_R50003-ID.jpg,,,,,,,,,SOUTHWIREGTURNER_R50003-ID_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.southwire.com/product/10-4-so,https://www.southwire.com/documents/10-4-so-datasheet.pdf,,,,,10-4 SO,Industrial Supplies,General Hardware,Maintenance Products,10-4 SO,10-4 SO,10-4 SO Cord (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603),Southwire/g Turner,Southwire/g Turner,Southwire/g Turner®,10-4 SO,,Industrial Supplies > Maintenance,Southwire/g Turner 10-4 SO 10-4 SO Cord (Linear Foot),10-4 SO CORD (LINEAR FOOT),10-4 SO Cord (Linear Foot),Southwire/g Turner 10-4 SO - 10-4 SO Cord (Linear Foot). Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,10-4 SO Cord (Linear Foot),"Southwire/g Turner 10-4 SO provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Southwire/g Turner quality construction,Model / Part Number: 10-4 SO,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Southwire/g Turner 10-4 SO,Manufacturer,Southwire/g Turner,,Part Number,10-4 SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,SOUTHWIREGTURNER_10-4_SO.jpg,,,,,,,,,SOUTHWIREGTURNER_10-4_SO_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/23346-0408,,,,,,23346-0408,Industrial Supplies,General Hardware,Maintenance Products,23346-0408,23346-0408,23346-0408 Wire 16/3 SJEWA 250 (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Industrial Manufacturer,Industrial Manufacturer,Industrial Manufacturer,Industrial Manufacturer®,23346-0408,,Industrial Supplies > Maintenance,Industrial Manufacturer 23346-0408 23346-0408 Wire 16/3 SJEWA 250 (Linear Foot),23346-0408 WIRE 16/3 SJEWA 250 (LINEAR FOOT),23346-0408 Wire 16/3 SJEWA 250 (Linear Foot),Industrial Manufacturer 23346-0408 - 23346-0408 Wire 16/3 SJEWA 250 (Linear Foot). Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,23346-0408 Wire 16/3 SJEWA 250 (Linear Foot),"Industrial Manufacturer 23346-0408 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Industrial Manufacturer quality construction,Model / Part Number: 23346-0408,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Industrial Manufacturer 23346-0408,Manufacturer,Industrial Manufacturer,,Part Number,23346-0408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,INDUSTRIALMANUFACTURER_23346-0408.jpg,,,,,,,,,INDUSTRIALMANUFACTURER_23346-0408_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.southwire.com/product/2/2/4-ud-alum,https://www.southwire.com/documents/2/2/4-ud-alum-datasheet.pdf,,,,,2/2/4 UD ALUM,Industrial Supplies,General Hardware,Maintenance Products,2/2/4 UD ALUM,2/2/4 UD ALUM,2/2/4 UD Aluminum Triplex Wire (Linear Foot),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603),Southwire/g Turner,Southwire/g Turner,Southwire/g Turner®,2/2/4 UD ALUM,,Industrial Supplies > Maintenance,Southwire/g Turner 2/2/4 UD ALUM 2/2/4 UD Aluminum Triplex Wire (Linear Foot),2/2/4 UD ALUMINUM TRIPLEX WIRE (LINEAR FOOT),2/2/4 UD Aluminum Triplex Wire (Linear Foot),Southwire/g Turner 2/2/4 UD ALUM - 2/2/4 UD Aluminum Triplex Wire (Linear Foot). Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,2/2/4 UD Aluminum Triplex Wire (Linear Foot),"Southwire/g Turner 2/2/4 UD ALUM provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Southwire/g Turner quality construction,Model / Part Number: 2/2/4 UD ALUM,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Southwire/g Turner 2/2/4 UD ALUM,Manufacturer,Southwire/g Turner,,Part Number,2/2/4 UD ALUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,SOUTHWIREGTURNER_2_2_4_UD_ALUM.jpg,,,,,,,,,SOUTHWIREGTURNER_2_2_4_UD_ALUM_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.southwire.com/product/55418901,https://www.southwire.com/documents/55418901-datasheet.pdf,,,,,55418901,Industrial Supplies,General Hardware,Maintenance Products,55418901,55418901,6/6/6 UD Triplex Aluminum Wire,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Southwire/g Turner (6603),Southwire/g Turner,Southwire/g Turner,Southwire/g Turner®,55418901,,Industrial Supplies > Maintenance,Southwire/g Turner 55418901 6/6/6 UD Triplex Aluminum Wire,6/6/6 UD TRIPLEX ALUMINUM WIRE,6/6/6 UD Triplex Aluminum Wire,Southwire/g Turner 55418901 - 6/6/6 UD Triplex Aluminum Wire. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,6/6/6 UD Triplex Aluminum Wire,"Southwire/g Turner 55418901 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Southwire/g Turner quality construction,Model / Part Number: 55418901,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Southwire/g Turner 55418901,Manufacturer,Southwire/g Turner,,Part Number,55418901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,SOUTHWIREGTURNER_55418901.jpg,,,,,,,,,SOUTHWIREGTURNER_55418901_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/cg50k,,,,,,CG50K,Industrial Supplies,General Hardware,Maintenance Products,CG50K,CG50K,"CG50K 1/2"" Cord Grip Kit",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Fenton Bros Electric Inc (FENBR),Fenton Bros Electric Inc,Fenton Bros Electric Inc,Fenton Bros Electric Inc®,CG50K,,Industrial Supplies > Maintenance,"Fenton Bros Electric Inc CG50K CG50K 1/2"" Cord Grip Kit","CG50K 1/2"" CORD GRIP KIT","CG50K 1/2"" Cord Grip Kit","Fenton Bros Electric Inc CG50K - CG50K 1/2"" Cord Grip Kit. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.","CG50K 1/2"" Cord Grip Kit","Fenton Bros Electric Inc CG50K provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Fenton Bros Electric Inc quality construction,Model / Part Number: CG50K,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Fenton Bros Electric Inc CG50K,Manufacturer,Fenton Bros Electric Inc,,Part Number,CG50K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,FENTONBROSELECTRICINC_CG50K.jpg,,,,,,,,,FENTONBROSELECTRICINC_CG50K_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.leviton.com/product/r02-d215p-1rw,https://www.leviton.com/documents/r02-d215p-1rw-datasheet.pdf,,,,,R02-D215P-1RW,Industrial Supplies,General Hardware,Maintenance Products,R02-D215P-1RW,R02-D215P-1RW,R02D215P1RW 15A Mini Outlet Wh,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton Mfg Co,Leviton Mfg Co®,R02-D215P-1RW,,Industrial Supplies > Maintenance,Leviton Mfg Co R02-D215P-1RW R02D215P1RW 15A Mini Outlet Wh,R02D215P1RW 15A MINI OUTLET WH,R02D215P1RW 15A Mini Outlet Wh,Leviton Mfg Co R02-D215P-1RW - R02D215P1RW 15A Mini Outlet Wh. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,R02D215P1RW 15A Mini Outlet Wh,"Leviton Mfg Co R02-D215P-1RW provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Leviton Mfg Co quality construction,Model / Part Number: R02-D215P-1RW,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Leviton Mfg Co R02-D215P-1RW,Manufacturer,Leviton Mfg Co,,Part Number,R02-D215P-1RW,,Amperage Rating,15,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,LEVITONMFGCO_R02-D215P-1RW.jpg,,,,,,,,,LEVITONMFGCO_R02-D215P-1RW_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manufacturer.com/product/pbuc013,,,,,,PBUC013,Industrial Supplies,General Hardware,Maintenance Products,PBUC013,PBUC013,PBUC013 15A Wall Tap w/USB,-- Unbranded --,-- No Unilog Brand --,Prime,Prime Wire & Cable (3562),Prime Wire & Cable,Prime Wire & Cable,Prime Wire & Cable®,PBUC013,,Industrial Supplies > Maintenance,Prime Wire & Cable PBUC013 PBUC013 15A Wall Tap w/USB,PBUC013 15A WALL TAP W/USB,PBUC013 15A Wall Tap w/USB,Prime Wire & Cable PBUC013 - PBUC013 15A Wall Tap w/USB. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,PBUC013 15A Wall Tap w/USB,"Prime Wire & Cable PBUC013 provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Prime Wire & Cable quality construction,Model / Part Number: PBUC013,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Prime Wire & Cable PBUC013,Manufacturer,Prime Wire & Cable,,Part Number,PBUC013,,Amperage Rating,15,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,PRIMEWIRECABLE_PBUC013.jpg,,,,,,,,,PRIMEWIRECABLE_PBUC013_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.leviton.com/product/r00-gfnt1-00k,https://www.leviton.com/documents/r00-gfnt1-00k-datasheet.pdf,,,,,R00-GFNT1-00K,Industrial Supplies,General Hardware,Maintenance Products,R00-GFNT1-00K,R00-GFNT1-00K,R00GFNT100K 15A Outlet Br,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton Mfg Co,Leviton Mfg Co®,R00-GFNT1-00K,,Industrial Supplies > Maintenance,Leviton Mfg Co R00-GFNT1-00K R00GFNT100K 15A Outlet Br,R00GFNT100K 15A OUTLET BR,R00GFNT100K 15A Outlet Br,Leviton Mfg Co R00-GFNT1-00K - R00GFNT100K 15A Outlet Br. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,R00GFNT100K 15A Outlet Br,"Leviton Mfg Co R00-GFNT1-00K provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Leviton Mfg Co quality construction,Model / Part Number: R00-GFNT1-00K,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Leviton Mfg Co R00-GFNT1-00K,Manufacturer,Leviton Mfg Co,,Part Number,R00-GFNT1-00K,,Amperage Rating,15,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,LEVITONMFGCO_R00-GFNT1-00K.jpg,,,,,,,,,LEVITONMFGCO_R00-GFNT1-00K_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.leviton.com/product/r92-gfwt1-0kw,https://www.leviton.com/documents/r92-gfwt1-0kw-datasheet.pdf,,,,,R92-GFWT1-0KW,Industrial Supplies,General Hardware,Maintenance Products,R92-GFWT1-0KW,R92-GFWT1-0KW,R92GFWT10KW 15A GFCI Outlet Wh,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),Leviton Mfg Co,Leviton Mfg Co,Leviton Mfg Co®,R92-GFWT1-0KW,,Industrial Supplies > Maintenance,Leviton Mfg Co R92-GFWT1-0KW R92GFWT10KW 15A GFCI Outlet Wh,R92GFWT10KW 15A GFCI OUTLET WH,R92GFWT10KW 15A GFCI Outlet Wh,Leviton Mfg Co R92-GFWT1-0KW - R92GFWT10KW 15A GFCI Outlet Wh. Industrial grade component manufactured for high reliability and heavy-duty commercial applications.,R92GFWT10KW 15A GFCI Outlet Wh,"Leviton Mfg Co R92-GFWT1-0KW provides industry-leading reliability, precise manufacturing standards, and durable construction designed for demanding environment requirements.",Industrial grade Leviton Mfg Co quality construction,Model / Part Number: R92-GFWT1-0KW,Engineered for high performance and durability,,,,,,,,,,,,,,,,,,,ISO 9001,,,,Leviton Mfg Co R92-GFWT1-0KW,Manufacturer,Leviton Mfg Co,,Part Number,R92-GFWT1-0KW,,Amperage Rating,15,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Year Limited Manufacturer Warranty,,,,,,,,,,,,,,,LEVITONMFGCO_R92-GFWT1-0KW.jpg,,,,,,,,,LEVITONMFGCO_R92-GFWT1-0KW_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
